Date,M1-0:00,M1-0:15,M1-0:30,M1-0:45,M1-1:00,M1-1:15,M1-1:30,M1-1:45,M1-2:00,M1-2:15,M1-2:30,M1-2:45,M1-3:00,M1-3:15,M1-3:30,M1-3:45,M1-4:00,M1-4:15,M1-4:30,M1-4:45,M1-5:00,M1-5:15,M1-5:30,M1-5:45,M1-6:00,M1-6:15,M1-6:30,M1-6:45,M1-7:00,M1-7:15,M1-7:30,M1-7:45,M1-8:00,M1-8:15,M1-8:30,M1-8:45,M1-9:00,M1-9:15,M1-9:30,M1-9:45,M1-10:00,M1-10:15,M1-10:30,M1-10:45,M1-11:00,M1-11:15,M1-11:30,M1-11:45,M1-12:00,M1-12:15,M1-12:30,M1-12:45,M1-13:00,M1-13:15,M1-13:30,M1-13:45,M1-14:00,M1-14:15,M1-14:30,M1-14:45,M1-15:00,M1-15:15,M1-15:30,M1-15:45,M1-16:00,M1-16:15,M1-16:30,M1-16:45,M1-17:00,M1-17:15,M1-17:30,M1-17:45,M1-18:00,M1-18:15,M1-18:30,M1-18:45,M1-19:00,M1-19:15,M1-19:30,M1-19:45,M1-20:00,M1-20:15,M1-20:30,M1-20:45,M1-21:00,M1-21:15,M1-21:30,M1-21:45,M1-22:00,M1-22:15,M1-22:30,M1-22:45,M1-23:00,M1-23:15,M1-23:30,M1-23:45,M2-0:00,M2-0:15,M2-0:30,M2-0:45,M2-1:00,M2-1:15,M2-1:30,M2-1:45,M2-2:00,M2-2:15,M2-2:30,M2-2:45,M2-3:00,M2-3:15,M2-3:30,M2-3:45,M2-4:00,M2-4:15,M2-4:30,M2-4:45,M2-5:00,M2-5:15,M2-5:30,M2-5:45,M2-6:00,M2-6:15,M2-6:30,M2-6:45,M2-7:00,M2-7:15,M2-7:30,M2-7:45,M2-8:00,M2-8:15,M2-8:30,M2-8:45,M2-9:00,M2-9:15,M2-9:30,M2-9:45,M2-10:00,M2-10:15,M2-10:30,M2-10:45,M2-11:00,M2-11:15,M2-11:30,M2-11:45,M2-12:00,M2-12:15,M2-12:30,M2-12:45,M2-13:00,M2-13:15,M2-13:30,M2-13:45,M2-14:00,M2-14:15,M2-14:30,M2-14:45,M2-15:00,M2-15:15,M2-15:30,M2-15:45,M2-16:00,M2-16:15,M2-16:30,M2-16:45,M2-17:00,M2-17:15,M2-17:30,M2-17:45,M2-18:00,M2-18:15,M2-18:30,M2-18:45,M2-19:00,M2-19:15,M2-19:30,M2-19:45,M2-20:00,M2-20:15,M2-20:30,M2-20:45,M2-21:00,M2-21:15,M2-21:30,M2-21:45,M2-22:00,M2-22:15,M2-22:30,M2-22:45,M2-23:00,M2-23:15,M2-23:30,M2-23:45
26/01/2012,0.019310781,0.023903477,0.023223425,0.019190793,0.017321218,0.019480574,0.011427453,0.01620666,0.014115136,0.017540365,0.017873386,0.016467382,0.013603378,0.014058615,0.013968369,0.015422401,0.014534627,0.012360974,0.012007368,0.009589184,0.009898293,0.015163268,0.013306031,0.016597785,0.00983937,0.013976378,0.012183536,0.014638029,0.011221769,0.018190525,0.019202555,0.022634407,0.019637816,0.020976667,0.016499635,0.020423658,0.018296408,0.031228459,0.027916252,0.021858449,0.028369108,0.036623791,0.027244051,0.030600851,0.028348763,0.02924328,0.041896275,0.027262825,0.031877901,0.040004428,0.029824229,0.026010229,0.037281395,0.023432201,0.028904013,0.023507778,0.029791425,0.027559398,0.029318434,0.027167023,0.030153835,0.019349225,0.032522016,0.02992604,0.02789915,0.033676056,0.023621627,0.026759333,0.022364798,0.035858197,0.024591014,0.037495354,0.045273981,0.042409971,0.037883216,0.0399351,0.033020269,0.037133894,0.045172226,0.030200488,0.027600947,0.038553836,0.029720329,0.038283981,0.032308486,0.020818239,0.030683402,0.027784179,0.025403805,0.025254424,0.031135476,0.031349779,0.020517395,0.014848328,0.021306342,0.017312387,0.268833372,0.234295099,0.334161494,0.218858792,0.366507002,0.24408085,0.196954008,0.193197583,0.270556945,0.190340761,0.285155046,0.241341126,0.26009495,0.249879948,0.23929562,0.154609343,0.164349595,0.173635256,0.164504653,0.222996801,0.179750289,0.145412586,0.235599094,0.212630321,0.142625943,0.199959961,0.21552249,0.129170254,0.106527468,0.097863386,0.125578193,0.141310902,0.082766736,0.121726129,0.100606807,0.145076685,0.147448491,0.146645021,0.130648211,0.116670822,0.168944864,0.14622111,0.140584723,0.165105752,0.180478205,0.185071079,0.179953986,0.128671639,0.18445769,0.132741921,0.185964955,0.166199716,0.16078687,0.216630817,0.208163537,0.158819216,0.129693216,0.194145655,0.175882133,0.168158147,0.147383969,0.113952644,0.18526787,0.133837053,0.146889607,0.126246697,0.15120712,0.166475376,0.133801486,0.112150594,0.166423875,0.202126183,0.208195857,0.205030394,0.114638216,0.198573423,0.13231358,0.113491735,0.170582445,0.196260818,0.200992863,0.155072923,0.139234658,0.168432225,0.152220662,0.120179406,0.138649357,0.147632652,0.198716843,0.209490644,0.21127232,0.296617407,0.281010549,0.238519677,0.368284105,0.278975112
27/01/2012,0.020170261,0.014847017,0.011466792,0.011594593,0.018588525,0.009742701,0.011291296,0.016335795,0.015456279,0.013579017,0.015806698,0.013794884,0.011420156,0.015673106,0.015085663,0.012270997,0.014344678,0.012698421,0.011756229,0.016364021,0.01243746,0.011333497,0.012355507,0.014713832,0.015897543,0.020116562,0.020037765,0.015501672,0.020195762,0.023491386,0.019946894,0.02827969,0.019475439,0.030872805,0.017996437,0.028704906,0.017434354,0.020734502,0.017884323,0.019062952,0.021452021,0.025933785,0.024061541,0.016842514,0.020014822,0.020952353,0.031865696,0.019385339,0.027165842,0.031569769,0.018643191,0.026207758,0.0265491,0.018725064,0.028575818,0.016624819,0.022114806,0.027558793,0.019693178,0.017306546,0.027329436,0.019730983,0.027151199,0.01693819,0.021318828,0.028122243,0.018149646,0.033348098,0.026241591,0.023868661,0.026640486,0.031530404,0.030409327,0.025162717,0.045343207,0.025034409,0.033898413,0.03181776,0.04178931,0.029537146,0.036324686,0.039911096,0.033526174,0.033971031,0.038319197,0.037020716,0.0263348,0.0313968,0.022215341,0.033076641,0.024499837,0.028856499,0.024711206,0.024475768,0.026137372,0.018221402,0.234101514,0.34547157,0.268085628,0.246469267,0.305136863,0.265720449,0.222358076,0.233268944,0.182131374,0.221805964,0.181675002,0.174461376,0.186565506,0.147364072,0.227691065,0.170074855,0.202398238,0.200522619,0.189562472,0.247306487,0.182413248,0.222121662,0.156902759,0.254470134,0.218785409,0.186514936,0.19850356,0.208420526,0.151394654,0.110170172,0.130000524,0.129429186,0.096107589,0.124597758,0.091224259,0.1232551,0.081187283,0.091730219,0.09196159,0.065085961,0.067894109,0.069567479,0.098859896,0.067890458,0.078595287,0.115454501,0.111923938,0.108771205,0.088422279,0.116970804,0.130239204,0.139361492,0.146289564,0.10264558,0.099410682,0.089695695,0.114048365,0.075274329,0.093393538,0.091836005,0.098320534,0.099057809,0.070516083,0.083630206,0.112100541,0.101662196,0.094059972,0.085249071,0.08158305,0.091794873,0.145095619,0.141641596,0.11604071,0.177201956,0.137555782,0.156712725,0.145822544,0.131255181,0.100895449,0.147219982,0.139640428,0.155569442,0.124192478,0.152197766,0.113261171,0.140404344,0.131594297,0.134306474,0.18473701,0.198579858,0.237138338,0.290206869,0.318347538,0.329526414,0.389202244,0.385172966
28/01/2012,0.02257685,0.019980931,0.01161834,0.016320546,0.012685939,0.014080797,0.011666399,0.014962344,0.015890092,0.009096343,0.01141702,0.015914996,0.010821009,0.011199565,0.011169969,0.014165253,0.011839448,0.013970515,0.016276642,0.013511165,0.013202697,0.011205889,0.011437155,0.012149298,0.017117921,0.01791867,0.022750711,0.017152826,0.021974506,0.023738668,0.017499299,0.022198091,0.025047801,0.025519117,0.019737681,0.023765117,0.024380182,0.01734749,0.022400946,0.028833093,0.019588198,0.018958234,0.023275012,0.024876501,0.027897835,0.026501895,0.024591332,0.022843961,0.02730275,0.025354267,0.026872823,0.025484664,0.023933851,0.017370719,0.016132768,0.017004182,0.017576171,0.019837488,0.019643845,0.021365309,0.017282695,0.01582603,0.026146549,0.025396757,0.022272999,0.030026689,0.030983284,0.023129152,0.024209351,0.025748485,0.023483732,0.040781491,0.037049412,0.036251018,0.035909302,0.045397103,0.028695383,0.044191228,0.039028721,0.031480808,0.031141775,0.033474327,0.032818848,0.033874746,0.038427173,0.035275688,0.023628053,0.032961351,0.023634568,0.02861056,0.02078094,0.03066044,0.028324573,0.024478107,0.023619417,0.021204274,0.401696546,0.381741522,0.321092409,0.353498405,0.355054501,0.298955981,0.188604076,0.313841168,0.214099385,0.197260028,0.250347336,0.182394695,0.252156245,0.153270777,0.178304116,0.221008818,0.214541107,0.137580614,0.164180384,0.147718813,0.236264357,0.221068594,0.188224192,0.247572841,0.183239536,0.200387475,0.16889323,0.150791922,0.112333771,0.196157913,0.134321758,0.140153108,0.094177419,0.088540008,0.074772913,0.071001804,0.073446824,0.103537949,0.106474524,0.106442595,0.103992439,0.089940207,0.098044758,0.069807316,0.100707059,0.065306039,0.108525471,0.100400077,0.077093303,0.127085046,0.160052182,0.139378166,0.141639171,0.084293284,0.101213438,0.100532127,0.112672324,0.095830462,0.088702096,0.074890493,0.093531458,0.065502433,0.086667955,0.074914353,0.07002979,0.098810244,0.0747638,0.123611033,0.096218946,0.116283341,0.175322416,0.134215528,0.128240579,0.160870396,0.18040576,0.159208807,0.145233458,0.158893875,0.172075443,0.122812942,0.170000752,0.095694322,0.167509207,0.121265455,0.133110184,0.137904987,0.122596945,0.13074826,0.161221011,0.265242856,0.268189864,0.253074798,0.365292037,0.429511538,0.255525304,0.362653256
29/01/2012,0.016253923,0.019092127,0.018469591,0.016323738,0.019105672,0.015316665,0.0158233,0.012272956,0.014644179,0.0134129,0.009099122,0.012224073,0.015308847,0.010110037,0.013394011,0.008653744,0.015401486,0.014018264,0.010739406,0.01542371,0.011916431,0.017233511,0.017190951,0.010429205,0.017506028,0.019525245,0.022148658,0.021368723,0.015647361,0.021605813,0.018106756,0.026208296,0.028294022,0.030813475,0.017435682,0.02600574,0.023693341,0.027097884,0.028301791,0.020585951,0.022865521,0.022145015,0.017863339,0.02150907,0.022992642,0.030707181,0.021461519,0.020638616,0.023824955,0.017411186,0.019299278,0.027271057,0.024698724,0.021233565,0.016005376,0.018350174,0.027286037,0.023186253,0.018056335,0.016298162,0.027482698,0.019266337,0.025168307,0.027682919,0.029531998,0.024423536,0.026803668,0.019235137,0.025169349,0.0220569,0.041591905,0.037541142,0.040491964,0.044665693,0.025263347,0.028938192,0.038013925,0.035942962,0.033580264,0.036533919,0.035556693,0.037252483,0.038436913,0.038235765,0.026656133,0.024374301,0.027471596,0.023185004,0.033769087,0.024807536,0.030575252,0.02328132,0.029141985,0.019318154,0.025133393,0.016403673,0.406778187,0.352608822,0.242753806,0.278768487,0.363911156,0.29071793,0.179366616,0.296459043,0.286415661,0.248428811,0.195340206,0.238542163,0.256451224,0.227902389,0.212800832,0.217740724,0.153989661,0.193498096,0.140189701,0.212239871,0.24759696,0.24875217,0.192101465,0.162664241,0.191394339,0.177598523,0.200852121,0.24481258,0.19787501,0.161211537,0.100812558,0.089744289,0.125333784,0.098632899,0.076696461,0.102361386,0.071986818,0.075026256,0.08457808,0.088848559,0.096665627,0.109874703,0.063649852,0.088362646,0.087114302,0.072469039,0.088402982,0.095141048,0.118548815,0.144778216,0.094078002,0.139198178,0.115030149,0.128764112,0.097649543,0.086872571,0.091062886,0.070713052,0.095106959,0.076582084,0.113258175,0.11914546,0.118155229,0.08565513,0.107194476,0.108864815,0.072223136,0.122653075,0.121399326,0.117513797,0.11039471,0.123458937,0.129544649,0.142718281,0.187014275,0.173474319,0.137990985,0.106474895,0.140867579,0.096808251,0.161890906,0.111344218,0.091171106,0.163661135,0.109354423,0.15621119,0.124034159,0.124887354,0.140206148,0.248337201,0.293497321,0.283184234,0.279942084,0.24476778,0.359889316,0.399234124
30/01/2012,0.01866545,0.02149865,0.013488677,0.010842298,0.016704523,0.010892805,0.012737094,0.014274243,0.016511255,0.014534981,0.01294674,0.012477322,0.009946818,0.009563517,0.010635152,0.009979342,0.015478185,0.013341283,0.01312909,0.014222558,0.010409158,0.016247921,0.016069123,0.018208605,0.014020182,0.020321934,0.013695612,0.015743575,0.026145026,0.024220508,0.025242412,0.028469769,0.022623985,0.030214663,0.017687923,0.018948157,0.023873397,0.022054275,0.016416064,0.023812388,0.017646064,0.026750397,0.021238299,0.024539386,0.025801709,0.017689741,0.017590977,0.021619397,0.026384164,0.018871129,0.022579781,0.020360441,0.021480995,0.020186745,0.022211818,0.025507489,0.018462896,0.019591404,0.020221798,0.022268287,0.026109677,0.021494438,0.024986744,0.023939189,0.021546145,0.017346675,0.029995853,0.029569542,0.020662232,0.02345647,0.033227465,0.030689774,0.033329451,0.024187639,0.024969329,0.033850445,0.03887127,0.041004031,0.03435252,0.030589015,0.03896008,0.029405372,0.022307605,0.031130456,0.024802651,0.03104205,0.032344287,0.024277103,0.030846619,0.026813099,0.029189967,0.027696517,0.019987097,0.022836974,0.020593973,0.025222503,0.259298487,0.243122285,0.290244763,0.250890989,0.340860249,0.267476818,0.23987569,0.305990053,0.22350773,0.257367289,0.171451218,0.260844552,0.153043738,0.213931775,0.192735488,0.209556929,0.186233113,0.149405473,0.163744926,0.1582523,0.24770697,0.189351937,0.240689658,0.248482818,0.265932311,0.176083832,0.170167737,0.189671686,0.145909897,0.194829339,0.137203415,0.145034902,0.100123671,0.1080218,0.072016796,0.083240946,0.104617686,0.082262721,0.089848751,0.109292238,0.101820133,0.103356227,0.106012299,0.102396634,0.069989576,0.07545017,0.063912231,0.065298294,0.125557026,0.139853211,0.160042327,0.121409942,0.123334309,0.138697342,0.10565585,0.099175538,0.087514744,0.075022352,0.092063765,0.070321503,0.108753444,0.117971061,0.068895753,0.128174681,0.102967687,0.111913647,0.089199126,0.112403033,0.128509223,0.093821572,0.117808382,0.146980108,0.115906984,0.138291769,0.15713122,0.164694943,0.170347301,0.136822561,0.144466413,0.110675953,0.106058608,0.109323914,0.120568109,0.154825961,0.142915,0.097730383,0.134872399,0.106394405,0.209174527,0.238496363,0.253568801,0.333917931,0.265528084,0.346195924,0.362600396,0.259752788
31/01/2012,0.019301527,0.012080874,0.019981141,0.016975995,0.015851867,0.017062548,0.010574177,0.01071387,0.011090886,0.010855398,0.011052301,0.015027264,0.014909887,0.010164158,0.012444453,0.010395368,0.014894322,0.011818754,0.0158212,0.00968548,0.015280702,0.011974568,0.015649259,0.01304831,0.016462339,0.016192196,0.014632103,0.02178011,0.02238873,0.023536822,0.026232038,0.021773357,0.024146465,0.021059612,0.020699694,0.023390115,0.018253678,0.029275874,0.028453507,0.018604063,0.016824515,0.025230776,0.026791592,0.017121098,0.029066557,0.027890496,0.029006175,0.022205714,0.029319793,0.024677789,0.024070686,0.022740568,0.019625441,0.01720219,0.021475327,0.01942603,0.025913056,0.024909467,0.022119893,0.022501818,0.026461405,0.020724852,0.021512031,0.027100508,0.024517994,0.028706264,0.017800202,0.030428222,0.018705035,0.020731334,0.037229296,0.042592878,0.028740969,0.037580936,0.036082391,0.036165238,0.026356474,0.033430862,0.041138005,0.03457724,0.031687553,0.029577329,0.03079347,0.026774947,0.026376721,0.034088901,0.030957406,0.02951664,0.021689792,0.029294533,0.029048387,0.021991936,0.01971161,0.017059343,0.024368229,0.02568733,0.352864415,0.286710547,0.216967911,0.24110469,0.327169523,0.296324066,0.188572724,0.312874059,0.191812788,0.249013012,0.255753066,0.153847199,0.147683581,0.191179158,0.169700768,0.230270251,0.185745739,0.20250453,0.150355086,0.169444513,0.208304773,0.194980228,0.229132222,0.232172696,0.245864111,0.2340529,0.266583551,0.161603225,0.177699724,0.190584706,0.101266721,0.101941007,0.084813745,0.10091715,0.083918736,0.085538374,0.081444641,0.103922409,0.106012693,0.111112933,0.11649096,0.081402732,0.100516636,0.061494292,0.112383579,0.082264547,0.08433906,0.075272342,0.126499359,0.090447292,0.095482317,0.093068858,0.14626504,0.10018025,0.097624857,0.076284222,0.122479269,0.079716509,0.071405627,0.077760722,0.072144872,0.100556885,0.075838767,0.127692609,0.130149269,0.13096048,0.074015134,0.117175446,0.081091282,0.088217103,0.105199917,0.099965418,0.174962532,0.123052125,0.183044398,0.167449737,0.141573579,0.151617709,0.109252763,0.125473753,0.09409321,0.130203815,0.150873027,0.147683076,0.147194608,0.128820308,0.087646268,0.163968004,0.180774308,0.265422925,0.259312534,0.319735108,0.29582732,0.361789412,0.245031618,0.370975262
1/02/2012,0.021906297,0.018943325,0.018169587,0.020880123,0.013820731,0.016209057,0.010525762,0.017055903,0.011571701,0.016304022,0.0119696,0.015921542,0.011554088,0.013410423,0.016255782,0.010039483,0.011316825,0.015337189,0.015734749,0.016206748,0.00921828,0.009584783,0.010100011,0.015305819,0.011243983,0.012768379,0.014406514,0.014407334,0.017220852,0.015838765,0.012976218,0.020030101,0.017287952,0.017135177,0.024782049,0.018057146,0.03029713,0.030746616,0.033074876,0.022780263,0.022577153,0.033501016,0.034735277,0.03052378,0.029381165,0.025077912,0.023866587,0.03631372,0.038144788,0.032572671,0.028801901,0.02938088,0.032302322,0.022342983,0.025363581,0.0277481,0.033000913,0.02743729,0.019915698,0.030601721,0.029099021,0.020697616,0.034141632,0.033970316,0.025637643,0.025488096,0.033336653,0.026537548,0.029162964,0.025489145,0.029809616,0.04587393,0.030443474,0.03736657,0.031931058,0.039029952,0.028744001,0.044337053,0.033049569,0.027983985,0.030976959,0.035065062,0.03233627,0.033193554,0.026789842,0.025701924,0.023413883,0.030531499,0.023267701,0.026380496,0.026855675,0.030236803,0.025391009,0.02668735,0.019086159,0.021008286,0.39693009,0.380461757,0.228183404,0.296306216,0.25968051,0.304607273,0.183638844,0.294000482,0.269842626,0.21446412,0.168258308,0.256181506,0.192941184,0.177039239,0.170110881,0.228247555,0.173090442,0.216621616,0.152656484,0.145750606,0.223155511,0.216393282,0.229218463,0.197742154,0.234521371,0.151045308,0.202234832,0.180652952,0.17761069,0.128443381,0.100479088,0.127313087,0.12462163,0.110904312,0.119133276,0.12930756,0.098906391,0.105178801,0.096760387,0.142742804,0.162680602,0.169856762,0.126020869,0.120499257,0.096184126,0.105847306,0.141802355,0.124104808,0.132393749,0.194598098,0.209112008,0.121715414,0.124002722,0.181982455,0.180001098,0.184231689,0.137970252,0.122454678,0.168846665,0.106922158,0.114902644,0.111185729,0.165992045,0.106096963,0.106984145,0.147718455,0.115695518,0.160777856,0.122878383,0.099398734,0.187869911,0.166392376,0.160118326,0.17956396,0.176141933,0.121974151,0.146788489,0.12607485,0.137543918,0.134983648,0.169929138,0.130707255,0.112702999,0.182144324,0.10347328,0.10270481,0.108376392,0.146976127,0.203814,0.241206405,0.235433845,0.246576597,0.222212525,0.380340172,0.391714693,0.276375433
2/02/2012,0.023088813,0.017832278,0.01415716,0.017501212,0.019543203,0.017452178,0.016375469,0.016018404,0.016440351,0.013611803,0.014680658,0.012963626,0.011626228,0.011396036,0.015383181,0.013583771,0.013205539,0.010259451,0.00932462,0.009842343,0.013567119,0.011677523,0.009221137,0.012094556,0.0105626,0.012036904,0.012693655,0.01262927,0.014063547,0.017763445,0.015011661,0.020213934,0.018180777,0.015930143,0.025463093,0.021082698,0.023249474,0.032946218,0.032147527,0.033730234,0.022990273,0.034568733,0.029189052,0.026187973,0.034037863,0.040519953,0.023921326,0.03236346,0.036298249,0.031304211,0.036956377,0.025761886,0.029539345,0.032815187,0.03089908,0.03441225,0.033187977,0.028269953,0.035444212,0.03046841,0.020052141,0.027759331,0.02671142,0.023806422,0.026978418,0.01871294,0.019047194,0.030338704,0.029743285,0.019840427,0.037587336,0.037525717,0.028376001,0.028006229,0.025975499,0.041882012,0.030746962,0.043041787,0.024600659,0.044048499,0.031233083,0.035782981,0.034153361,0.025957071,0.033571984,0.028581817,0.023631149,0.02866612,0.022464196,0.033089366,0.025395443,0.027464956,0.024021704,0.02213731,0.0204992,0.019973306,0.350934894,0.255632165,0.367759134,0.264410697,0.31867023,0.239992345,0.208067655,0.273522754,0.293052516,0.259958819,0.170096975,0.240207141,0.177476187,0.16676333,0.226344712,0.256234633,0.21878113,0.152503819,0.250833585,0.244499554,0.168092999,0.241819639,0.200317583,0.149970831,0.209602835,0.149855277,0.150875933,0.177347209,0.151884739,0.166024776,0.143089806,0.143354624,0.104007911,0.131922546,0.14497741,0.11169893,0.099643945,0.110181228,0.156593613,0.09655419,0.138725034,0.111383476,0.115661819,0.161893045,0.172475205,0.157060178,0.107603234,0.151954561,0.145255936,0.121340587,0.133967594,0.226935563,0.147949292,0.162883936,0.205268934,0.162276981,0.190316957,0.144396886,0.143402454,0.113033974,0.103422724,0.169646281,0.105549023,0.174825806,0.11030555,0.117981922,0.127805375,0.123381685,0.097673552,0.115490845,0.176664515,0.119856493,0.202099743,0.162534797,0.19778237,0.192176198,0.196968534,0.127619515,0.132704671,0.174633279,0.125147789,0.132178413,0.174715746,0.149889015,0.162605777,0.181838251,0.113499455,0.14666634,0.189382632,0.257638638,0.215062781,0.191914162,0.312722562,0.297645912,0.285912399,0.363038756
3/02/2012,0.01551675,0.013272489,0.012059953,0.016934119,0.016750435,0.015117612,0.010496742,0.01017696,0.009158939,0.011927452,0.009364021,0.011684637,0.015344581,0.014902669,0.014715077,0.013029627,0.012421466,0.015325591,0.012711822,0.01011687,0.015234826,0.014771318,0.01098035,0.010519341,0.012337337,0.018055896,0.020600111,0.022954573,0.026853493,0.021077903,0.019518844,0.018823613,0.030398747,0.029776253,0.027137133,0.026260169,0.021873222,0.027872881,0.016479852,0.026612053,0.025826355,0.023693001,0.02541916,0.022221409,0.016918595,0.027176386,0.025280246,0.019345928,0.018490544,0.023680061,0.020276543,0.029285219,0.019009063,0.028029296,0.016267022,0.017429413,0.016618141,0.026941592,0.01822382,0.017532671,0.021453525,0.027207547,0.018542978,0.026836122,0.026315261,0.021914229,0.023238238,0.029475237,0.03427776,0.021001168,0.029032781,0.024875282,0.026463242,0.031499377,0.043182745,0.045974558,0.033261704,0.039986636,0.031261613,0.039699286,0.025101775,0.029637785,0.034895215,0.024883255,0.023959234,0.031425744,0.0278191,0.030646355,0.034247517,0.032167267,0.027068424,0.031665255,0.026583854,0.017801664,0.019953679,0.019307249,0.355529469,0.331098757,0.258209003,0.268993267,0.277460814,0.325902805,0.176454658,0.242615256,0.168031279,0.191466464,0.225861502,0.268481209,0.194216127,0.154667538,0.183105441,0.147281373,0.209417203,0.194175307,0.179789829,0.230896032,0.134740217,0.24136873,0.261409052,0.222649083,0.179328624,0.196356201,0.251171327,0.170847429,0.130302884,0.118863622,0.168897278,0.089143599,0.098814005,0.11816037,0.097728305,0.076317216,0.109365576,0.105215774,0.088828726,0.107889976,0.068592642,0.112581837,0.10494292,0.062450079,0.09315082,0.074954086,0.074815522,0.11355241,0.090952621,0.092336165,0.158462322,0.114249559,0.091461012,0.142409421,0.08176996,0.108561937,0.085787434,0.123194143,0.065907654,0.10187547,0.122302593,0.096290458,0.11280552,0.078468115,0.102033401,0.115045787,0.099828749,0.094741637,0.121058101,0.126085918,0.163449711,0.114586292,0.161009464,0.144624497,0.16109636,0.149284177,0.161205752,0.112006767,0.122663565,0.166757732,0.171804024,0.100853892,0.101716283,0.109573836,0.15162405,0.165203273,0.090202121,0.101902024,0.139392999,0.283316973,0.34913205,0.345592701,0.312899914,0.333848243,0.385994455,0.287123806
4/02/2012,0.016559881,0.014176598,0.017076272,0.014059623,0.018660169,0.012692711,0.010471748,0.012061159,0.012041907,0.015017927,0.014763873,0.010514108,0.014318809,0.009430728,0.012673336,0.008543216,0.015512445,0.013068106,0.010933338,0.011586877,0.016408558,0.013040609,0.017075452,0.015975914,0.015416104,0.01180936,0.023052512,0.019610504,0.016994332,0.022172056,0.017850123,0.025852223,0.020088404,0.021609291,0.024498002,0.027549212,0.02799995,0.018500202,0.022466322,0.020576198,0.027210549,0.015858729,0.018199686,0.025995456,0.028585491,0.025000818,0.029982724,0.028384278,0.028660526,0.024736774,0.01622859,0.024188362,0.023247982,0.026320074,0.024397898,0.017860986,0.015605867,0.023949895,0.015505175,0.021892798,0.015110452,0.018032081,0.02551777,0.027253492,0.016532516,0.027560257,0.030852517,0.021100859,0.031265302,0.019931952,0.024743236,0.025387402,0.026043407,0.040159664,0.040530736,0.036787447,0.043394035,0.027196255,0.04122596,0.031674911,0.041710567,0.032506102,0.031733072,0.026883207,0.024222664,0.028385262,0.028759362,0.019983827,0.022830755,0.020441065,0.029078545,0.02395423,0.023302254,0.017146285,0.022514839,0.018183354,0.314929384,0.23543701,0.331316207,0.21875244,0.241953805,0.321886447,0.289972931,0.17482086,0.234116808,0.192505697,0.25748012,0.185079666,0.240157783,0.237844752,0.164494228,0.225189522,0.189078043,0.245947756,0.213483855,0.203443072,0.232211145,0.186900207,0.184858319,0.170233439,0.254042529,0.195189984,0.187152783,0.18924077,0.12575838,0.178046494,0.14804028,0.09642084,0.097341806,0.128745802,0.08052806,0.120819923,0.079248606,0.066768499,0.090127361,0.075388083,0.096981347,0.066285951,0.06485455,0.096872764,0.06729342,0.091378996,0.098309637,0.099316532,0.08426949,0.094953104,0.109906733,0.156613813,0.125842773,0.081695102,0.119040806,0.127336924,0.077825212,0.067852405,0.097384742,0.105161036,0.066212531,0.070441756,0.079097085,0.082080171,0.107432519,0.094937879,0.065699767,0.085903583,0.102815587,0.112476798,0.100609561,0.165704038,0.151962784,0.130963649,0.184335501,0.163988793,0.156457148,0.116549361,0.15336491,0.154956619,0.111939424,0.126294976,0.106914112,0.131058887,0.121134924,0.103493374,0.145310631,0.173135336,0.155284623,0.232742001,0.34549764,0.331513079,0.262294678,0.324495253,0.344300024,0.293006098
